timestamp,config,counter,flag,intervention,red,green,blue,osr_c,v_c,current,pol_1,pol_2,osr_angle_1,osr_angle_2,v_angle_1,v_angle_2,angle_1,angle_2,ir_1,vis_1,ir_2,vis_2,ir_3,vis_3,l_11,l_12,l_21,l_22,l_31,l_32,diode_ir_1,diode_vis_1,diode_ir_2,diode_vis_2,diode_ir_3,diode_vis_3,t_ir_1,t_vis_1,t_ir_2,t_vis_2,t_ir_3,t_vis_3,camera,v_board,v_reg
22044.081425658,standard,8594.0,0.0,1.0,246.0,255.0,226.0,1.0,5.0,154.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,61530.0,17712.0,9125.0,2691.0,113.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22044.204966574,standard,8595.0,0.0,1.0,247.0,255.0,227.0,1.0,5.0,150.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,61835.0,18574.0,9099.0,2687.0,113.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
22044.329696138,standard,8596.0,0.0,1.0,247.0,255.0,227.0,1.0,5.0,158.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62088.0,18182.0,9242.0,2716.0,113.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
22044.456780024,standard,8597.0,0.0,1.0,247.0,255.0,227.0,1.0,5.0,152.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,512.0,61845.0,17791.0,9026.0,2708.0,112.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22044.581785069,standard,8598.0,0.0,1.0,247.0,255.0,227.0,1.0,5.0,156.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,61771.0,18304.0,9011.0,2665.0,114.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22044.704721176,standard,8599.0,0.0,1.0,247.0,255.0,227.0,1.0,5.0,146.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63518.0,18516.0,9077.0,2741.0,113.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22044.829419511,standard,8600.0,0.0,1.0,247.0,255.0,228.0,1.0,5.0,147.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62773.0,18016.0,9079.0,2680.0,112.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22044.956494467,standard,8601.0,0.0,1.0,247.0,255.0,228.0,1.0,5.0,151.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62924.0,17836.0,9017.0,2722.0,111.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22045.083286786,standard,8602.0,0.0,1.0,247.0,255.0,228.0,1.0,5.0,151.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,63948.0,18466.0,9163.0,2773.0,112.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22045.209878312,standard,8603.0,0.0,1.0,247.0,255.0,228.0,1.0,5.0,150.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63135.0,18244.0,9263.0,2741.0,114.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
22045.331292981,standard,8604.0,0.0,1.0,247.0,255.0,228.0,1.0,5.0,154.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,62982.0,18003.0,8957.0,2642.0,112.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,993.0
22045.454317776,standard,8605.0,0.0,1.0,247.0,255.0,229.0,1.0,5.0,146.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,62508.0,18282.0,9055.0,2702.0,115.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22045.577062493,standard,8606.0,0.0,1.0,247.0,255.0,229.0,1.0,5.0,153.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,62957.0,18465.0,9055.0,2725.0,114.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22045.701787329,standard,8607.0,0.0,1.0,247.0,255.0,229.0,1.0,5.0,153.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63063.0,18956.0,8930.0,2708.0,115.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22045.82696834,standard,8608.0,0.0,1.0,247.0,255.0,229.0,1.0,5.0,146.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62004.0,18066.0,9105.0,2649.0,112.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22045.949074615,standard,8609.0,0.0,1.0,247.0,255.0,229.0,1.0,5.0,157.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,61667.0,18421.0,9043.0,2714.0,116.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22046.071911078,standard,8610.0,0.0,1.0,248.0,255.0,230.0,1.0,5.0,149.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,62186.0,19079.0,9215.0,2805.0,115.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22046.194860092,standard,8611.0,0.0,1.0,248.0,255.0,230.0,1.0,5.0,146.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,62833.0,18244.0,9270.0,2762.0,114.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22046.317717494,standard,8612.0,0.0,1.0,248.0,255.0,230.0,1.0,5.0,158.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63452.0,18137.0,9166.0,2695.0,114.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
22046.440589199,standard,8613.0,0.0,1.0,248.0,255.0,230.0,1.0,5.0,159.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63531.0,18721.0,9140.0,2671.0,112.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22046.56574617,standard,8614.0,0.0,1.0,248.0,255.0,230.0,1.0,5.0,146.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62279.0,18736.0,9079.0,2717.0,115.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22046.692917045,standard,8615.0,0.0,1.0,248.0,255.0,231.0,1.0,5.0,149.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63235.0,18382.0,9228.0,2796.0,113.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22046.819933267,standard,8616.0,0.0,1.0,248.0,255.0,231.0,1.0,5.0,154.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62671.0,18252.0,9324.0,2758.0,111.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22046.946924788,standard,8617.0,0.0,1.0,248.0,255.0,231.0,1.0,5.0,152.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,63262.0,18276.0,9240.0,2733.0,112.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22047.073886962,standard,8618.0,0.0,1.0,248.0,255.0,231.0,1.0,5.0,148.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,62908.0,18657.0,9252.0,2764.0,113.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,989.0
22047.199006699,standard,8619.0,0.0,1.0,248.0,255.0,231.0,1.0,5.0,154.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,62469.0,18210.0,9396.0,2680.0,114.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22047.321822269,standard,8620.0,0.0,1.0,248.0,255.0,232.0,1.0,5.0,147.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,63012.0,18352.0,8960.0,2733.0,112.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22047.446544333,standard,8621.0,0.0,1.0,248.0,255.0,232.0,1.0,5.0,148.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62743.0,18515.0,9169.0,2725.0,112.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22047.573518303,standard,8622.0,0.0,1.0,248.0,255.0,232.0,1.0,5.0,157.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,61185.0,18881.0,9223.0,2718.0,116.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22047.700123656,standard,8623.0,0.0,1.0,248.0,255.0,232.0,1.0,5.0,144.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63200.0,18191.0,9186.0,2784.0,114.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22047.823416539,standard,8624.0,0.0,1.0,248.0,255.0,233.0,1.0,5.0,160.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62739.0,18606.0,9360.0,2778.0,112.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22047.950258851,standard,8625.0,0.0,1.0,248.0,255.0,233.0,1.0,5.0,147.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63046.0,18712.0,9241.0,2728.0,109.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22048.075603759,standard,8626.0,0.0,1.0,249.0,255.0,233.0,1.0,5.0,156.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,512.0,63421.0,18791.0,9218.0,2755.0,112.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22048.202486442,standard,8627.0,0.0,1.0,249.0,255.0,233.0,1.0,5.0,150.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,63434.0,18544.0,9260.0,2682.0,111.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22048.32714381,standard,8628.0,0.0,1.0,249.0,255.0,233.0,1.0,5.0,150.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,62734.0,18375.0,9170.0,2697.0,115.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22048.454169988,standard,8629.0,0.0,1.0,249.0,255.0,234.0,1.0,5.0,160.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62256.0,18314.0,9134.0,2701.0,114.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22048.58104407,standard,8630.0,0.0,1.0,249.0,255.0,234.0,1.0,5.0,143.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,64173.0,18859.0,9108.0,2750.0,116.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22048.708074423,standard,8631.0,0.0,1.0,249.0,255.0,234.0,1.0,5.0,158.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,62417.0,18635.0,9219.0,2727.0,114.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22048.835049772,standard,8632.0,0.0,1.0,249.0,255.0,234.0,1.0,5.0,159.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63187.0,18644.0,9162.0,2753.0,112.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22048.962045555,standard,8633.0,0.0,1.0,249.0,255.0,234.0,1.0,5.0,149.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,63696.0,18298.0,9251.0,2820.0,114.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22049.089069348,standard,8634.0,0.0,1.0,249.0,255.0,235.0,1.0,5.0,157.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63275.0,18531.0,9394.0,2754.0,112.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22049.213437235,standard,8635.0,0.0,1.0,249.0,255.0,235.0,1.0,5.0,156.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,512.0,62259.0,18671.0,9198.0,2761.0,113.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22049.336351806,standard,8636.0,0.0,1.0,249.0,255.0,235.0,1.0,5.0,151.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62923.0,18766.0,9235.0,2683.0,114.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22049.46167983,standard,8637.0,0.0,1.0,249.0,255.0,235.0,1.0,5.0,156.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,63074.0,18619.0,9074.0,2760.0,114.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,988.0
22049.588658415,standard,8638.0,0.0,1.0,249.0,255.0,235.0,1.0,5.0,147.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62255.0,19191.0,9188.0,2785.0,112.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22049.715714563,standard,8639.0,0.0,1.0,249.0,255.0,236.0,1.0,5.0,153.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,63503.0,18819.0,9103.0,2707.0,113.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22049.840093792,standard,8640.0,0.0,1.0,249.0,255.0,236.0,1.0,5.0,156.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,61004.0,18479.0,9160.0,2704.0,112.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22049.963413973,standard,8641.0,0.0,1.0,249.0,255.0,236.0,1.0,5.0,156.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,64774.0,18522.0,9197.0,2759.0,113.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22050.087602188,standard,8642.0,0.0,1.0,249.0,255.0,236.0,1.0,5.0,149.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,63544.0,19103.0,9136.0,2774.0,114.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22050.211263571,standard,8643.0,0.0,1.0,250.0,255.0,236.0,1.0,5.0,153.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62935.0,18238.0,9111.0,2816.0,112.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,989.0
22050.338262242,standard,8644.0,0.0,1.0,250.0,255.0,237.0,1.0,5.0,147.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,62415.0,18343.0,9298.0,2781.0,112.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22050.463411433,standard,8645.0,0.0,1.0,250.0,255.0,237.0,1.0,5.0,149.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,64412.0,18815.0,9205.0,2798.0,114.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,989.0
22050.585609414,standard,8646.0,0.0,1.0,250.0,255.0,237.0,1.0,5.0,151.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,63730.0,18722.0,9250.0,2753.0,115.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22050.71041322,standard,8647.0,0.0,1.0,250.0,255.0,237.0,1.0,5.0,155.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,62849.0,18124.0,9279.0,2764.0,114.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,989.0
22050.832919195,standard,8648.0,0.0,1.0,250.0,255.0,237.0,1.0,5.0,153.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,63024.0,18805.0,9300.0,2767.0,114.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22050.956706464,standard,8649.0,0.0,1.0,250.0,255.0,238.0,1.0,5.0,151.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63295.0,18777.0,9426.0,2801.0,113.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22051.081911726,standard,8650.0,0.0,1.0,250.0,255.0,238.0,1.0,5.0,150.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,512.0,62977.0,18859.0,9177.0,2736.0,112.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,988.0
22051.203993771,standard,8651.0,0.0,1.0,250.0,255.0,238.0,1.0,5.0,151.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,63161.0,18889.0,9355.0,2798.0,115.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,988.0
22051.326845695,standard,8652.0,0.0,1.0,250.0,255.0,238.0,1.0,5.0,159.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,63871.0,18615.0,9226.0,2822.0,115.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22051.450141379,standard,8653.0,0.0,1.0,250.0,255.0,238.0,1.0,5.0,150.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,63946.0,18752.0,9173.0,2806.0,117.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22051.575159962,standard,8654.0,0.0,1.0,250.0,255.0,239.0,1.0,5.0,153.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,62859.0,18946.0,9160.0,2784.0,117.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22051.699590274,standard,8655.0,0.0,1.0,250.0,255.0,239.0,1.0,5.0,153.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,62228.0,18656.0,9289.0,2837.0,116.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
22051.823113411,standard,8656.0,0.0,1.0,250.0,255.0,239.0,1.0,5.0,160.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,63135.0,18485.0,9197.0,2818.0,112.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
22051.947822513,standard,8657.0,0.0,1.0,250.0,255.0,239.0,1.0,5.0,147.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,63090.0,18565.0,9207.0,2786.0,113.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
22052.074835537,standard,8658.0,0.0,1.0,250.0,255.0,239.0,1.0,5.0,153.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,62586.0,18922.0,9248.0,2742.0,116.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22052.201815679,standard,8659.0,0.0,1.0,250.0,255.0,240.0,1.0,5.0,155.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,62863.0,18992.0,9171.0,2755.0,115.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
22052.326957763,standard,8660.0,0.0,1.0,250.0,255.0,240.0,1.0,5.0,159.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,513.0,63704.0,18488.0,9237.0,2760.0,116.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,991.0
22052.450164579,standard,8661.0,0.0,1.0,250.0,255.0,240.0,1.0,5.0,150.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,512.0,63011.0,18946.0,9256.0,2735.0,115.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,993.0
22052.574486535,standard,8662.0,0.0,1.0,251.0,255.0,240.0,1.0,5.0,148.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,62299.0,19002.0,9300.0,2830.0,117.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,993.0
22052.699578793,standard,8663.0,0.0,1.0,251.0,255.0,240.0,1.0,5.0,155.0,90.0,0.0,1.0,1.0,5.0,5.0,639.0,513.0,64381.0,18659.0,9222.0,2821.0,115.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,992.0
22052.824423228,standard,8664.0,0.0,1.0,251.0,255.0,241.0,1.0,5.0,158.0,90.0,0.0,1.0,1.0,5.0,5.0,638.0,512.0,62528.0,18821.0,9331.0,2802.0,120.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,1023.0,990.0
